ticker,horizon,model,r2,rmse_logdiff,correlation,directional_accuracy,sharpe_ratio,max_drawdown,calmar_ratio,total_return,annual_return,volatility,n_train,n_test
BAC,5,RandomForest,0.4107453397279669,0.2977868678080228,0.6451668557137911,0.7323008849557522,8.322231595293196,-0.7028401149905855,26.67484073062716,3712178660114.0347,18.748148126469548,2.252778946583623,1353,452
BAC,20,EGARCH,0.4402012026890928,0.30197694675373726,0.7826838615994335,0.7572383073496659,8.820206150090987,-0.8738090212953552,31.136284480312323,3.009496053658736e+17,27.20716626851547,3.084640631470366,1344,449
BAC,20,GARCH,0.46384790813537247,0.2955301618016037,0.7975538937163066,0.7438752783964365,8.421950070123401,-0.8146811235521376,30.33254445016273,9124361342673456.0,24.71135139285373,2.934160282013124,1344,449
BAC,20,HAR-RV,0.07916046871477911,0.3905965328647442,0.31246612946566404,0.6487119437939111,5.865629904518096,-0.23372689632197416,16.421003941886827,451.43557024546595,3.8380302858281117,0.6543253407228791,1344,427
BAC,20,Linear,0.33776904398947694,0.32844491930050673,0.689128926095608,0.7616926503340757,9.638386331819268,-0.5677520538002668,60.640178974103755,6.898631171329035e+21,34.42858615536316,3.5720280314666213,1344,449
BAC,20,NeuralNetwork,0.4995445065360342,0.28552263279979945,0.7236796420000229,0.7683741648106904,9.925400707445327,-0.2985050817887342,92.10369388520958,1.489067728337895e+18,27.493420676249023,2.770006117297151,1344,449
BAC,20,RandomForest,0.6078043341963597,0.25276049903343634,0.7920899515620082,0.7973273942093542,10.075024422223306,-0.07252987202061133,372.6569272532603,1.0321945589394186e+18,27.02875924127323,2.6827487565840227,1344,449
C,1,EGARCH,-0.3250748852362757,0.4573921968252254,0.4477180963835866,0.6423841059602649,4.213485114992697,-0.8042182127730899,17.144415649026644,68560774.04210022,13.787851312299203,3.2723151823269476,1354,453
C,1,GARCH,-0.19566152710988116,0.4344828789004613,0.47403508855949794,0.6423841059602649,4.2904739883925895,-0.8151048349667513,16.716030949093778,56665946.057806015,13.625317648060191,3.1757138453518206,1354,453
C,1,HAR-RV,-0.002185923239510945,0.40075801564173397,0.019947960819298116,0.4918793503480278,-0.5408533787737764,-0.2232746999220733,-0.4256784847875149,-0.17584899449173141,-0.09504323595421524,0.17572828364259724,1354,431
C,1,Linear,0.17273111052167156,0.3614031104916959,0.4554115743526556,0.6556291390728477,4.979915018488607,-0.568676224971912,21.4727197951556,54615257.6667975,12.211025232988733,2.4520549422336835,1354,453
C,1,NeuralNetwork,0.2324848931951301,0.3481063984801196,0.4893883797600189,0.6578366445916115,5.449904761705885,-0.5917954710378076,16.54625799443665,3208804.681013702,9.792000543730728,1.7967287451580558,1354,453
C,1,RandomForest,0.2444349701834948,0.3453857889809312,0.4944065335525547,0.6534216335540839,5.7683290571025,-0.48418502131734376,19.420626056543654,2413631.302115101,9.40317624118375,1.6301386672117277,1354,453
C,5,EGARCH,0.05153515562399924,0.3670957596708893,0.6461829142366113,0.7123893805309734,6.463418194502135,-0.9651909406733084,21.151468781242688,2234253537911.7573,20.415206049589745,3.1585773092873946,1352,452
C,5,GARCH,0.05399124796848087,0.3666201460809758,0.6314249916369394,0.7057522123893806,6.14540265939108,-0.9615367204870277,19.081675919878027,128068502896.87514,18.347732085395805,2.98560291364436,1352,452
C,5,HAR-RV,0.026482863397656597,0.370940790481537,0.16946983404438212,0.5767441860465117,1.4301359125865838,-0.01250034136494385,12.74483344670507,0.2992399064744158,0.15931476872316727,0.11139834145904787,1352,430
C,5,Linear,0.2707000979184586,0.32190062995538105,0.5880461506886638,0.7234513274336283,7.484305956640862,-0.6823127244833108,31.069724791012153,47409094129674.09,21.199268571102166,2.8324962520127803,1352,452
C,5,NeuralNetwork,0.3869401902885913,0.29513463068892737,0.6235090775933113,0.7146017699115044,7.602219442326825,-0.6858550737105742,24.27309563670118,143601082692.06775,16.647825797093503,2.189863884276152,1352,452
C,5,RandomForest,0.4263841658218198,0.2854823838354425,0.6564257766783204,0.7234513274336283,7.9578770329163175,-0.6559670833824945,24.197126723811298,64351830523.53326,15.872518643255113,1.9945669652347373,1352,452
C,20,EGARCH,0.2531487783776398,0.3358509982007917,0.7652720819438321,0.6748329621380846,7.3647835912987825,-0.48040305151814083,50.76392156762375,2033356179661726.8,24.387142828114012,3.3113183199200202,1343,449
C,20,GARCH,0.2673348758180091,0.33264603797957576,0.7452896706634693,0.6815144766146993,7.246002258245473,-0.4686226925318398,50.99630277941569,1021644302137347.9,23.89802471765873,3.298097884314672,1343,449
C,20,HAR-RV,0.08885909883266141,0.3694844131686067,0.33498884777943755,0.6416861826697893,4.637937026605165,-0.15099123097881972,17.293422218047,62.77201887075185,2.6111551085393874,0.5629992588430373,1343,427
C,20,Linear,0.4133054019002217,0.297670392657863,0.7058723912886671,0.7928730512249443,8.187740668281316,-0.3987502943390411,83.68655395239963,5.02080046165531e+20,33.37003802073939,4.0756100336705074,1343,449
C,20,NeuralNetwork,0.5729339285343293,0.2539669074317219,0.7575025280820002,0.8062360801781737,9.046350030844946,-0.15683357813886645,160.681061831585,3.932637028093492e+16,25.200185866199917,2.785674418995058,1343,449
C,20,RandomForest,0.6009312025535727,0.24550112224718254,0.7812634191652613,0.8240534521158129,8.73963855914019,-0.07199914356539493,355.2868391327602,5.961056370852209e+16,25.580348137614973,2.926934330809624,1343,449
CAT,1,EGARCH,-0.021670271099530458,0.4742689411024539,0.49349245354357424,0.6482300884955752,5.443423279646272,-0.7868729489892089,29.01161088823347,1335165619561.0928,22.828451814551713,4.193767532264213,1351,452
CAT,1,GARCH,0.028077555980155933,0.4625781468432765,0.5115843967250884,0.6592920353982301,5.51766332568607,-0.8582362700493821,26.328624061828275,1067734143941.795,22.59618011035591,4.095244449795473,1351,452
CAT,1,HAR-RV,0.004334916454195814,0.468027164933676,0.06886894305856217,0.5116279069767442,0.48434503480607627,-0.11572798944370032,0.5084071542910342,0.09137685726656564,0.05883693778489452,0.12147732206742218,1351,430
CAT,1,Linear,0.28537090685455824,0.3966520039273782,0.5342682199085651,0.6858407079646017,5.910176774043401,-0.5342333974997672,27.901104656983506,2929404979.898259,14.905701934896875,2.522039949864183,1351,452
CAT,1,NeuralNetwork,0.2964854956489583,0.39355536236372096,0.5513516331389658,0.6946902654867256,5.978820138398208,-0.6299522381033921,23.896000801597705,3064887920.7333493,15.053339186686925,2.5177775611627413,1351,452
CAT,1,RandomForest,0.31734841706240347,0.38767594765726066,0.5655047267736308,0.7035398230088495,6.264896807480811,-0.6137828361221661,24.305954870578795,3631870204.930523,14.91857791512123,2.381296671528125,1351,452
CAT,5,EGARCH,0.3267467972849146,0.34330922235721134,0.7075337082031107,0.7583148558758315,7.739722038106556,-0.9401993108162535,31.26479558775209,6.862730208218148e+17,29.39513926441556,3.797958004136126,1349,451
CAT,5,GARCH,0.31942381983146617,0.3451712605118819,0.6873220094444856,0.729490022172949,7.423301234693296,-0.9384629783098063,32.19373550897068,1.0647226526536613e+18,30.212628908666794,4.069972099133745,1349,451
CAT,5,HAR-RV,0.027378321001280015,0.4074897828944095,0.17761539871960116,0.5827505827505828,1.0586561322852983,-0.20261355482933172,1.1421102792961768,0.42484239511164756,0.23140702369531926,0.2185856357302592,1349,429
CAT,5,Linear,0.43796372798340266,0.31367393221897805,0.6661374775674415,0.7494456762749445,8.11154124683446,-0.660681859406148,37.89441297736463,1.1543128561092036e+16,25.036151226989727,3.086485103772371,1349,451
CAT,5,NeuralNetwork,0.5125757253238886,0.2921122925133206,0.7168137814304276,0.7605321507760532,8.395257543482494,-0.35855730072251757,69.37427698158417,1.6693462425114276e+16,24.874653494093103,2.962941084922891,1349,451
CAT,5,RandomForest,0.5456706926966226,0.28202111960529136,0.7418398079729406,0.7671840354767184,8.850323220590735,-0.37415382767078353,64.9963080933835,1.0983215614526684e+16,24.318617457608966,2.7477660252035148,1349,451
CAT,20,EGARCH,0.5346694493017435,0.28660520573619735,0.8236493550186574,0.7700892857142857,8.584214932756984,-0.4641682786566004,76.15303498825128,6.046215793464816e+21,35.34782316497246,4.117770051409912,1340,448
CAT,20,GARCH,0.4285208769843787,0.31761680734442305,0.7560158968081696,0.78125,8.949169320441179,-0.45293710358305,82.91845135971383,1.4142599329220473e+23,37.556843192460796,4.19668483718099,1340,448
CAT,20,HAR-RV,0.07875670985928651,0.4014268207971918,0.2937535910104547,0.6314553990610329,6.274975668055913,-0.2082242709090159,29.195738907652842,12658.525224792016,6.079261447696002,0.9688103618702083,1340,426
CAT,20,Linear,0.47071213437641335,0.3056674964504843,0.7045416761000218,0.7767857142857143,8.610545265749126,-0.426835853306206,85.00755794952727,2.199012166029986e+22,36.284273534863225,4.21393447395186,1340,448
CAT,20,NeuralNetwork,0.6404419411753273,0.2519345932146007,0.8023158193232509,0.8169642857142857,8.437072941405276,-0.11963622284766863,286.238726376006,2.2696862087136967e+21,34.2445200563527,4.058815218758669,1340,448
CAT,20,RandomForest,0.6985172543871646,0.23069305591033137,0.8436486667557823,0.8258928571428571,8.697696196654471,-0.09603322871220954,361.6576344328048,5.997702437463243e+21,34.73115032300221,3.993143648356146,1340,448
COP,1,EGARCH,-0.7075991029692044,0.506295515433411,0.41799144561268897,0.6355555555555555,4.093958763837154,-0.8911727363090789,11.18246749514071,273241.9746935026,9.965510156331877,2.434198957830118,1350,450
COP,1,GARCH,-0.35487590308241024,0.45098373699035726,0.49536150711722177,0.6444444444444445,4.56696172806817,-0.8732422807166196,12.397325861580965,1357836.5156410758,10.825869110154093,2.370475111192458,1350,450
COP,1,HAR-RV,0.0004956388394505851,0.3875252478538198,0.027529554774983207,0.514018691588785,-0.768730691896312,-0.09032328443209858,-0.5888201982190179,-0.09032328443209858,-0.05318417424310102,0.06918440333363796,1350,428
COP,1,Linear,0.3095590914887195,0.32193958454555804,0.5580097090779732,0.7,7.084422023532159,-0.4917945250448943,27.03571143235709,952779116.9288436,13.296014863126874,1.8767959925258282,1350,450
COP,1,NeuralNetwork,0.3084885780867851,0.3221890679913229,0.5589217127627929,0.7088888888888889,7.502752929234948,-0.5183160441780449,26.943064587432314,3066058838.096492,13.965022654991484,1.8613198097695445,1350,450
COP,1,RandomForest,0.31734508841900744,0.32011920614039363,0.5649667083359992,0.6955555555555556,7.074628687185412,-0.4507763211628874,25.515564078113265,78658724.77393919,11.501812107527819,1.6257831493491042,1350,450
COP,5,EGARCH,-0.25162224274865186,0.38058187683784445,0.656500652265368,0.6711111111111111,6.0048749393752265,-0.9502642798404924,15.336781744139351,1090153510.385193,14.573995859165393,2.427027374642,1347,450
COP,5,GARCH,-0.2905701462030208,0.38645797565363615,0.6499902821009813,0.6777777777777778,5.763461052701903,-0.9471793163038928,13.606595124689958,96921925.49184714,12.887885467427717,2.236136472438882,1347,450
COP,5,HAR-RV,0.013471766960696185,0.34075271241963084,0.17165861372389687,0.5747663551401869,,0.0,,0.0,0.0,0.0,1347,428
COP,5,Linear,0.46402500683074166,0.24904838567356977,0.6971810714898254,0.7711111111111111,8.172576796437761,-0.5809192526353889,34.67304892736302,28045036656873.547,20.142241669474,2.464613324680356,1347,450
COP,5,NeuralNetwork,0.4635953686100943,0.2491481844256149,0.6875960569790468,0.7688888888888888,8.359514294227438,-0.6131415942202614,30.055559723010834,2838901881958.3667,18.42831380374914,2.2044718335459508,1347,450
COP,5,RandomForest,0.5266759636067446,0.23404035435396667,0.7295001282979027,0.7911111111111111,8.53836943226132,-0.5836786729820196,29.378390159946683,510962097747.66327,17.147539782905703,2.008292088898795,1347,450
COP,20,EGARCH,-0.1061579066677083,0.3664802269772773,0.7556818728074708,0.6778523489932886,6.756910154150923,-0.62712335628138,25.724815044198092,29762786308.585957,16.132632350235244,2.3875753831541777,1338,447
COP,20,GARCH,-0.052484733023139274,0.357478466446618,0.7889552088685718,0.680089485458613,6.769622609516866,-0.6860810855504037,23.6680012414042,37305315637.85438,16.238167984510895,2.3986814215733334,1338,447
COP,20,HAR-RV,0.032994007384287816,0.3450033306508583,0.2624256506480837,0.5976470588235294,4.7638760702176475,-0.18103025102691736,14.967865237148745,72.21476474471578,2.7096364012181073,0.5687881803134968,1338,425
COP,20,Linear,0.6126277435297076,0.21687337621063543,0.8008970787470129,0.8165548098434005,8.093584495955655,-0.1960424134670319,148.77781138254622,2.8920560558510525e+18,29.16676121377721,3.603688974687516,1338,447
COP,20,NeuralNetwork,0.5864147104266468,0.22409105717107505,0.7890131246699839,0.8165548098434005,8.321788409704618,-0.1312891622449597,208.47629576275799,3.481629845170578e+17,27.37067821862494,3.289037989322834,1338,447
COP,20,RandomForest,0.6807471586241389,0.1968835218273371,0.8518303821461118,0.8501118568232662,8.672961121106052,-0.12198486669299193,230.11416435436757,1.1984128461207526e+18,28.070445662936763,3.236546926819035,1338,447
CVX,1,EGARCH,-0.3944077959075247,0.4514062818586568,0.4410563659707001,0.6355555555555555,4.826022366416675,-0.8780210731797656,12.736027871992391,2322295.6883859932,11.182500860214166,2.317125784171859,1350,450
CVX,1,GARCH,-0.1489515883951047,0.40975434016108137,0.5247926403091399,0.6177777777777778,4.816529279128355,-0.8499152248691689,11.870837450295824,985446.7855938423,10.089205480953527,2.0947044845493736,1350,450
CVX,1,HAR-RV,0.0009164229898788179,0.37901399827672483,0.032768332566653804,0.5327102803738317,-0.7688209691762132,-0.06724126688389893,-0.5888158469669855,-0.06724126688389898,-0.03959272351137607,0.0514979755999624,1350,428
CVX,1,Linear,0.2874113291236674,0.3226949389631893,0.5367037655830235,0.68,6.569150889720178,-0.515233870208252,19.115328441121626,5573464.515163834,9.848864653020968,1.4992599223794802,1350,450
CVX,1,NeuralNetwork,0.3077302471986473,0.3180609674899882,0.5553300498291557,0.6733333333333333,6.659985990301342,-0.42892488165678483,25.668953267775994,32802351.233040195,11.010052742634358,1.653164549995726,1350,450
CVX,1,RandomForest,0.32007631967479677,0.31521202784906427,0.5675635076610513,0.6844444444444444,6.555306681286235,-0.44016548703897457,22.121166829095845,4897814.54167016,9.736974171199382,1.4853575346819416,1350,450
CVX,5,EGARCH,0.07570398794920119,0.325777607069159,0.6664404006845082,0.6888888888888889,6.48564462243046,-0.9425387231895624,15.94342336218924,3739188223.6052957,15.027293899068487,2.3170085278951182,1347,450
CVX,5,GARCH,-0.020360061764113313,0.3422885841908215,0.6823948301265446,0.6666666666666666,5.759382230294209,-0.9584905099369996,12.647850062561444,40673713.87009226,12.12284425607123,2.104886213716702,1347,450
CVX,5,HAR-RV,0.01087325414856477,0.3345956638552609,0.15117480791001142,0.5887850467289719,,0.0,,0.0,0.0,0.0,1347,428
CVX,5,Linear,0.4751054914486208,0.24550011728439125,0.6914476513047196,0.7822222222222223,8.537827752061197,-0.6102028234221766,25.25143227930021,39830874689.81033,15.408495272282876,1.8047325057082544,1347,450
CVX,5,NeuralNetwork,0.4451903002736487,0.2523990476804879,0.6830477728475124,0.7755555555555556,7.819872618324888,-0.8386088949111635,19.786800197088596,127664126451.67699,16.59338664710846,2.1219510159569537,1347,450
CVX,5,RandomForest,0.5030105801184547,0.2388852093078839,0.7124597554835805,0.7577777777777778,8.213807446713025,-0.5610265808306973,27.425470275744317,33786533771.21641,15.386417816474756,1.8732381926766553,1347,450
CVX,20,EGARCH,0.2348139581706642,0.29879318233501023,0.7633223406243601,0.697986577181208,7.042441795706481,-0.7806565070617425,22.56139030183905,257885448251.7297,17.612696147490347,2.5009359904441326,1338,447
CVX,20,GARCH,0.16450053127939102,0.312219664873305,0.7907651639376944,0.6890380313199105,6.6299697627768746,-0.8545465271277752,18.181885907798932,11611944047.368038,15.537267459143013,2.3434899426502716,1338,447
CVX,20,HAR-RV,0.03408733685881349,0.3349479635645626,0.27648744013952453,0.6211764705882353,5.0448587350141425,-0.18358388471395515,13.173402101252496,47.12247564215448,2.4184243326469126,0.47938395496819264,1338,425
CVX,20,Linear,0.6424773425736892,0.20423912869807687,0.8100360243415604,0.7941834451901566,8.898032232163795,-0.15306795911503757,153.15339023515747,3067582188290110.0,23.44287687484448,2.6346136160425795,1338,447
CVX,20,NeuralNetwork,0.5693500351130248,0.22415548598883342,0.7582765130097238,0.8165548098434005,8.35656333114366,-0.3626320945834022,59.65654517127448,172474651812817.47,21.633377931068612,2.5887888446251885,1338,447
CVX,20,RandomForest,0.6623440444653195,0.19848348250664422,0.8327210006161218,0.8344519015659956,8.909557225133348,-0.1150572100601228,180.5477277005803,83681989971433.67,20.77331783192352,2.331576901860307,1338,447
GE,1,EGARCH,-0.12477240334497108,0.43550280491628385,0.4703128509357424,0.6570796460176991,3.4941782193174213,-0.9019028201712422,21.232380047151022,5158760059.167409,19.14954344347312,5.480414060623942,1354,452
GE,1,GARCH,-0.1351031693898359,0.4374982281724761,0.4549213007729409,0.665929203539823,3.733097897925002,-353860579.0929079,5.0912118841501396e-08,-1065548608.9452238,18.01579185610063,4.825962872850052,1354,452
GE,1,HAR-RV,0.0168163799639508,0.4110604315394596,0.14713327174403057,0.5325581395348837,0.5006810004222,-0.15692352177230082,0.5299808811267586,0.124678775230324,0.08316646633839807,0.16610669521764923,1354,430
GE,1,Linear,0.23646700310012003,0.3588166072933699,0.4898516566811991,0.6526548672566371,5.01417089288387,-0.49614316273202136,23.887701193306285,45908183.00017089,11.851719620444461,2.3636449322587842,1354,452
GE,1,NeuralNetwork,0.2198209339481546,0.36270686606490476,0.4881868695768824,0.6592920353982301,5.260066509707056,-0.4349592173609246,31.20579170535256,404348000.0358688,13.573246737288182,2.5804325310791754,1354,452
GE,1,RandomForest,0.2585325652075343,0.35359382424305524,0.5091376372917371,0.668141592920354,5.079780667694639,-0.4760517499707855,21.762209320604946,6980507.47487247,10.359937830304522,2.0394458950146332,1354,452
GE,5,EGARCH,0.19564108354197896,0.3522105458655521,0.6796676075027568,0.7123893805309734,6.899885086392672,-0.9148799229097441,26.132855656268408,489001059032417.9,23.90842496821831,3.465046833224562,1351,452
GE,5,GARCH,0.18146514501170952,0.3553006515590828,0.6592976430561479,0.7079646017699115,6.552980045486142,-0.9214269630782408,24.242141711895528,48168979718738.08,22.33736301610424,3.4087335626011535,1351,452
GE,5,HAR-RV,0.04471468548136037,0.380159376006092,0.23828526426965924,0.5930232558139535,3.0468324307975494,-0.07022461201063859,12.32458928078828,3.090660275928953,0.8654895004338322,0.2840620612034377,1351,430
GE,5,Linear,0.4449831459969913,0.2925704777847914,0.6729018323787527,0.7168141592920354,8.129017684054116,-0.5892351527899508,34.78850150206963,40106622775385.195,20.49860799790543,2.5216586793894553,1351,452
GE,5,NeuralNetwork,0.4311223499496848,0.296201225513019,0.66229338576771,0.6858407079646017,8.112420657005742,-0.4863825755480252,43.22395753613553,77217885379885.55,21.02337979180407,2.5915051352334224,1351,452
GE,5,RandomForest,0.48288250761059703,0.2824047710864823,0.6988212841522534,0.7256637168141593,8.270728465699264,-0.4392616185613887,40.496521863647445,1165739292048.0498,17.78856773993244,2.1507860902103104,1351,452
GE,20,EGARCH,0.42679931556423056,0.31257444743029733,0.8022567358057445,0.7594654788418709,7.581491241459998,-0.5737076397314393,50.74187981379233,1.293497806219735e+18,29.111004103507163,3.839746453087129,1342,449
GE,20,GARCH,0.41126201303938414,0.3167824776550203,0.767206974126813,0.755011135857461,7.502045458771626,-0.609721131429619,46.51924365932721,4.2219173988644704e+17,28.36376587721512,3.780804319714075,1342,449
GE,20,HAR-RV,0.10515767737167014,0.38615902814560504,0.40423999619456163,0.6557377049180327,7.638992003335927,-0.24280783647080081,29.400119336561513,77909.48670637156,7.138579368093857,0.9344923211042059,1342,427
GE,20,Linear,0.6316190407599834,0.2505813295235637,0.795965803029537,0.799554565701559,8.920641166105392,-0.25909526846612474,114.86190394122788,1.5229177597634028e+19,29.76017583818267,3.336102784994712,1342,449
GE,20,NeuralNetwork,0.5757139353969056,0.26892396503282723,0.7610843643565068,0.7616926503340757,8.37778164709676,-0.4069196852649049,68.71493841813187,8.82280921462214e+17,27.96146111410354,3.33757339256906,1342,449
GE,20,RandomForest,0.6970031447359402,0.22725800113851213,0.8501128043747974,0.8285077951002228,9.086847815144015,-0.1319924066081776,232.82672775840152,6.583930440095544e+19,30.731360119538405,3.381960471300284,1342,449
GOOGL,1,EGARCH,0.005983917872601108,0.43120092928010473,0.49776942386149997,0.6533333333333333,5.094873695910517,-17613.548641472382,0.0011302748667046275,165191220238.70813,19.908151342935668,3.9074867270831994,1346,450
GOOGL,1,GARCH,-0.024220525871901488,0.43770319849954953,0.47843867870684276,0.6644444444444444,5.066770318828028,-6797.911185886034,0.0028916954485822405,47044174041.81474,19.657488836092945,3.8796881640847367,1346,450
GOOGL,1,HAR-RV,0.013486938947470661,0.4322456054002056,0.12221211235318241,0.5116822429906542,1.0459739719807422,-0.11256684246801393,1.4195940263055309,0.28614442037300925,0.1597992171276683,0.15277551966714756,1346,428
GOOGL,1,Linear,0.28115197995600305,0.3666920742379513,0.5329080116225476,0.6933333333333334,5.398282023284304,-0.8752639168271025,13.284527480078792,10852588.361199165,11.627467555411041,2.153919988851733,1346,450
GOOGL,1,NeuralNetwork,0.2814695805434567,0.3666110595578512,0.5358236114415357,0.6844444444444444,4.761426447481435,-0.726031329562927,14.643177605523611,3856138.859705834,10.631405705964386,2.2328194761021436,1346,450
GOOGL,1,RandomForest,0.2924391841795929,0.36380182192825117,0.5497003023041348,0.7044444444444444,5.653575738592535,-0.9092973540957969,11.458675291233275,2444573.197398277,10.419343123761303,1.8429651614351967,1346,450
GOOGL,5,EGARCH,0.3642716413486634,0.32688499676801963,0.7027250002063097,0.7232142857142857,7.712012050683807,-0.7767220831068649,34.893525831229795,6.715513439049654e+16,27.102572070576002,3.514332173297483,1344,448
GOOGL,5,GARCH,0.2703369077144444,0.35020342178977687,0.6435222643857548,0.6986607142857143,7.8212246841418285,-0.7448676882628316,34.676195216184425,1.4145769392653824e+16,25.82917736842995,3.3024466642418187,1344,448
GOOGL,5,HAR-RV,0.0366754963435153,0.40102518721523767,0.20172377563236346,0.5938967136150235,2.5221408103256064,-0.035898146048870046,13.194322115970676,1.1631151734847895,0.4736517023349514,0.1877974855312711,1344,426
GOOGL,5,Linear,0.5034872435690736,0.28888460669917787,0.716782653314886,0.7522321428571429,7.78697352005589,-0.4285938301096387,46.26436482589466,11925143733630.723,19.82862131831984,2.5463835554660426,1344,448
GOOGL,5,NeuralNetwork,0.4725121289691281,0.2977593683510372,0.702548090019945,0.7254464285714286,7.316167625398459,-0.4389562349918648,41.18124460900652,729701068266.2552,18.07676408584853,2.470796872271502,1344,448
GOOGL,5,RandomForest,0.5016490984072801,0.2894188540842977,0.7257718864979945,0.7790178571428571,7.803124990432915,-0.4643624504025946,36.86975845415316,276017121940.344,17.12093138152234,2.1941121541066684,1344,448
GOOGL,20,EGARCH,0.5441078607457259,0.26766696034899445,0.8137355041271046,0.7797752808988764,8.295814791104126,-0.39169118388945495,80.91736496058535,5.6390262175139725e+19,31.694618478626772,3.8205552169045474,1335,445
GOOGL,20,GARCH,0.48091285324277433,0.28561686819102533,0.7599730992532926,0.755056179775281,8.415275150096791,-0.38510861890981096,84.98459400202591,2.030511024604459e+20,32.72829962473121,3.889153835255734,1335,445
GOOGL,20,HAR-RV,0.08117274835975663,0.3790150209104964,0.2939195581433799,0.6595744680851063,5.91724815677686,-0.10933885902421826,39.05549680193107,822.2048530156203,4.270283458947149,0.7216671239411367,1335,423
GOOGL,20,Linear,0.6229090164566904,0.24343711317717992,0.8066125954978234,0.802247191011236,9.37987117567755,-0.7160760821631534,36.65107222656328,1.4597115982170906e+17,26.244956207076196,2.7980081725568486,1335,445
GOOGL,20,NeuralNetwork,0.6198326463209104,0.24442809609469213,0.8130977548157508,0.7955056179775281,8.70791939127511,-0.3819078889219728,64.27674603561172,1.0498170627115024e+16,24.547796385234257,2.819019708637852,1335,445
GOOGL,20,RandomForest,0.6183977904533793,0.24488893101385018,0.8205397534910515,0.7910112359550562,9.906393580498882,-0.37100459200402863,56.23782126517578,144853312011601.78,20.864489933682027,2.1061640408427325,1335,445
GS,1,EGARCH,-0.1953499859563208,0.48810830306950787,0.47547251549609204,0.6577777777777778,4.476993201499643,-202398117.7259598,9.883749606783163e-08,-9513708461.73351,20.004523164876076,4.468294291395223,1350,450
GS,1,GARCH,-0.12149715627087687,0.47278941338437114,0.4844113700750582,0.6688888888888889,4.51105232426137,-0.9906501062684256,20.090073026735798,2165433652.8194313,19.90223297887625,4.411882538324358,1350,450
GS,1,HAR-RV,-0.011872846886313848,0.45355942286854234,-0.02242735778158466,0.48364485981308414,-0.09786249802522515,-0.23474941692686138,-0.0882769633835456,-0.07502806864567091,-0.020722965682361223,0.21175594431504954,1350,428
GS,1,Linear,0.2781580413465966,0.3793060033131435,0.5276685797367493,0.7111111111111111,5.825017890052026,-0.6023421550872397,22.97136585252554,794526304.003193,13.836622012907661,2.3753784578993082,1350,450
GS,1,NeuralNetwork,0.27911204592268124,0.3790552702417632,0.5504331989712237,0.7066666666666667,5.713777051017953,-0.3224380290895844,34.26671007111954,22072001.48714138,11.048890458715997,1.933727963142621,1350,450
GS,1,RandomForest,0.2983923968721536,0.37395194665796233,0.5565061255497995,0.7066666666666667,6.170177836739321,-0.5011366338879834,25.53916762180482,237382269.89420655,12.79861249429224,2.074269629326562,1350,450
GS,5,EGARCH,0.14715284540905893,0.36703260970972135,0.660603420513789,0.7422222222222222,7.022131308141928,-0.9484461297414551,27.20871247132317,2275009351729767.0,25.805998038674524,3.674952362219905,1347,450
GS,5,GARCH,0.1083159217539067,0.37529653548484054,0.6122043181722504,0.7422222222222222,6.596870602962289,-0.9463816732398059,25.05855254983279,104300246317781.06,23.71495489107836,3.594879499444675,1347,450
GS,5,HAR-RV,0.02376295282015417,0.39403692715590766,0.15784293146916042,0.5794392523364486,1.619957182066383,-0.07907759915606256,4.44656195928388,0.7504751062865076,0.35162344423884684,0.21705724579110386,1347,428
GS,5,Linear,0.4584655838078342,0.2924705087550387,0.6785071779409868,0.7711111111111111,7.927639629211622,-0.7592627399105147,28.983188848080868,200008490251640.62,22.005855376137756,2.7758395191238243,1347,450
GS,5,NeuralNetwork,0.4190826209497275,0.3029188043153571,0.6681262282599514,0.7533333333333333,7.5382645426319135,-0.5281720217968354,29.236685299935772,27422699772.864697,15.441999185504894,2.0484819945193204,1347,450
GS,5,RandomForest,0.4853780040317751,0.28511050655484943,0.7057389916602859,0.7733333333333333,8.545857999936466,-0.6578674157683121,28.266977560849984,3557005467819.3013,18.595923479537245,2.1760159693357295,1347,450
GS,20,EGARCH,0.2935043067818014,0.333539604733514,0.7559180371284232,0.6845637583892618,7.514323104882194,-0.7009100756837638,40.712923109606635,2.9622806904077626e+17,28.536098018061644,3.7975606877379575,1338,447
GS,20,GARCH,0.19557533293296536,0.3559060250218906,0.660270080389562,0.6868008948545862,7.223999848284721,-0.68216920734159,41.41249000309274,1.252543391969142e+17,28.2503254794513,3.910620995674454,1338,447
GS,20,HAR-RV,0.07417374405809574,0.3863630786131177,0.2855677397848411,0.6282352941176471,4.541248973222488,-0.19142587738144165,13.94539455519296,66.53086614142003,2.6695093881581915,0.5878359464321326,1338,425
GS,20,Linear,0.6926894692855543,0.21997907508458944,0.8347029536729711,0.814317673378076,8.786699125291712,-0.21954447094419458,145.30792948699298,1.4229478745861136e+20,31.901552503218202,3.630664035302233,1338,447
GS,20,NeuralNetwork,0.6292006420622114,0.24163627776745303,0.7980674712127181,0.785234899328859,8.348007301386076,-0.246438164947776,114.02323872840584,7.888735014216887e+17,28.09967771363052,3.366034156314758,1338,447
GS,20,RandomForest,0.6398576645110976,0.23813856851044868,0.809260940245373,0.7986577181208053,8.794168248400426,-0.19602293652833727,141.30268893890434,6.982114059667583e+17,27.69856802515423,3.1496518195671697,1338,447
